purchase_date,year,month,day_of_week,time_of_day,weather,age_group,gender,persona,purchase_tendency,product_name,price
2022-11-16 20:47:53,2022,11,Wednesday,20:47:53,曇り,40代,女性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.4, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.0, 'お菓子': 0.1, 'アイス': 0.2, '傘': 0.0}",['お菓子'],106.28
2022-11-16 22:24:18,2022,11,Wednesday,22:24:18,雨,10代,女性,社会人,"{'おにぎり': 0.1, '野菜飲料': 0.2, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.30000000000000004, 'お菓子': 0.2, 'アイス': 0.0, '傘': 0.5}",['野菜飲料'],1863.01
2022-11-17 08:39:08,2022,11,Thursday,08:39:08,晴れ,30代,男性,社会人,"{'おにぎり': 0.2, '野菜飲料': 0.05, 'エナジードリンク': 0.25, '清涼飲料水': 0.25, 'ビッグ弁当': 0.25, 'お菓子': 0.1, 'アイス': 0.30000000000000004, '傘': 0.0}",['エナジードリンク'],501.8
2022-11-17 09:25:37,2022,11,Thursday,09:25:37,曇り,40代,男性,社会人,"{'おにぎり': 0.2, '野菜飲料': 0.25, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.1, 'アイス': 0.2, '傘': 0.0}",['おにぎり'],1566.1
2022-11-17 10:40:57,2022,11,Thursday,10:40:57,晴れ,30代,男性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.05, 'エナジードリンク': 0.35, '清涼飲料水': 0.15000000000000002, 'ビッグ弁当': 0.25, 'お菓子': 0.1, 'アイス': 0.30000000000000004, '傘': 0.0}",['アイス'],138.51
2022-11-17 11:28:31,2022,11,Thursday,11:28:31,晴れ,50代以上,女性,学生,"{'おにぎり': 0.3, '野菜飲料': 0.4, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.0, 'お菓子': 0.1, 'アイス': 0.30000000000000004, '傘': 0.0}",['野菜飲料'],1076.92
2022-11-17 12:25:27,2022,11,Thursday,12:25:27,晴れ,50代以上,男性,社会人,"{'おにぎり': 0.3, '野菜飲料': 0.25, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.1, 'アイス': 0.30000000000000004, '傘': 0.0}",['お菓子'],54.2
2022-11-17 12:41:54,2022,11,Thursday,12:41:54,曇り,30代,男性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.05, 'エナジードリンク': 0.35, '清涼飲料水': 0.15000000000000002, 'ビッグ弁当': 0.25, 'お菓子': 0.1, 'アイス': 0.2, '傘': 0.0}",['お菓子'],123.54
2022-11-17 13:29:54,2022,11,Thursday,13:29:54,曇り,30代,男性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.05, 'エナジードリンク': 0.35, '清涼飲料水': 0.15000000000000002, 'ビッグ弁当': 0.25, 'お菓子': 0.1, 'アイス': 0.2, '傘': 0.0}",['アイス'],253.91
2022-11-17 15:27:22,2022,11,Thursday,15:27:22,雪,50代以上,男性,社会人,"{'おにぎり': 0.3, '野菜飲料': 0.25, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.2, 'アイス': 0.0, '傘': 0.1}",['おにぎり'],1191.7
2022-11-17 15:43:14,2022,11,Thursday,15:43:14,晴れ,40代,女性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.4, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.0, 'お菓子': 0.1, 'アイス': 0.30000000000000004, '傘': 0.0}",['おにぎり'],932.48
2022-11-17 15:44:15,2022,11,Thursday,15:44:15,雨,50代以上,女性,学生,"{'おにぎり': 0.3, '野菜飲料': 0.4, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.0, 'お菓子': 0.2, 'アイス': 0.0, '傘': 0.5}",['清涼飲料水'],909.06
2022-11-17 16:27:06,2022,11,Thursday,16:27:06,雪,50代以上,女性,学生,"{'おにぎり': 0.3, '野菜飲料': 0.4, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.0, 'お菓子': 0.2, 'アイス': 0.0, '傘': 0.1}",['おにぎり'],1543.27
2022-11-17 16:39:57,2022,11,Thursday,16:39:57,雨,30代,男性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.05, 'エナジードリンク': 0.35, '清涼飲料水': 0.15000000000000002, 'ビッグ弁当': 0.25, 'お菓子': 0.2, 'アイス': 0.0, '傘': 0.5}",['お菓子'],194.0
2022-11-17 17:08:09,2022,11,Thursday,17:08:09,雨,20代,女性,社会人,"{'おにぎり': 0.2, '野菜飲料': 0.2, 'エナジードリンク': 0.25, '清涼飲料水': 0.25, 'ビッグ弁当': 0.1, 'お菓子': 0.2, 'アイス': 0.0, '傘': 0.5}",['清涼飲料水'],806.94
2022-11-17 17:26:58,2022,11,Thursday,17:26:58,雨,50代以上,女性,社会人,"{'おにぎり': 0.3, '野菜飲料': 0.4, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.0, 'お菓子': 0.2, 'アイス': 0.0, '傘': 0.5}",['清涼飲料水'],568.88
2022-11-17 17:33:24,2022,11,Thursday,17:33:24,晴れ,50代以上,女性,学生,"{'おにぎり': 0.3, '野菜飲料': 0.4, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.0, 'お菓子': 0.1, 'アイス': 0.30000000000000004, '傘': 0.0}",['清涼飲料水'],870.84
2022-11-17 17:35:46,2022,11,Thursday,17:35:46,曇り,50代以上,男性,学生,"{'おにぎり': 0.3, '野菜飲料': 0.25, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.1, 'アイス': 0.2, '傘': 0.0}",['清涼飲料水'],877.04
2022-11-17 18:06:11,2022,11,Thursday,18:06:11,雨,40代,男性,社会人,"{'おにぎり': 0.2, '野菜飲料': 0.25, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.2, 'アイス': 0.0, '傘': 0.5}",['傘'],1390.05
2022-11-17 18:08:00,2022,11,Thursday,18:08:00,曇り,40代,男性,社会人,"{'おにぎり': 0.2, '野菜飲料': 0.25, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.1, 'アイス': 0.2, '傘': 0.0}",['ビッグ弁当'],978.2
2022-11-17 18:14:31,2022,11,Thursday,18:14:31,曇り,40代,女性,社会人,"{'おにぎり': 0.2, '野菜飲料': 0.4, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.0, 'お菓子': 0.1, 'アイス': 0.2, '傘': 0.0}",['野菜飲料'],2905.4
2022-11-17 18:29:03,2022,11,Thursday,18:29:03,雨,30代,男性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.05, 'エナジードリンク': 0.35, '清涼飲料水': 0.15000000000000002, 'ビッグ弁当': 0.25, 'お菓子': 0.2, 'アイス': 0.0, '傘': 0.5}",['ビッグ弁当'],692.94
2022-11-17 18:54:26,2022,11,Thursday,18:54:26,曇り,50代以上,女性,学生,"{'おにぎり': 0.3, '野菜飲料': 0.4, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.0, 'お菓子': 0.1, 'アイス': 0.2, '傘': 0.0}",['清涼飲料水'],496.48
2022-11-17 19:14:00,2022,11,Thursday,19:14:00,晴れ,50代以上,女性,学生,"{'おにぎり': 0.3, '野菜飲料': 0.4, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.0, 'お菓子': 0.1, 'アイス': 0.30000000000000004, '傘': 0.0}",['清涼飲料水'],790.99
2022-11-17 20:25:03,2022,11,Thursday,20:25:03,晴れ,50代以上,女性,学生,"{'おにぎり': 0.3, '野菜飲料': 0.4, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.0, 'お菓子': 0.1, 'アイス': 0.30000000000000004, '傘': 0.0}",['おにぎり'],1464.89
2022-11-17 20:42:33,2022,11,Thursday,20:42:33,晴れ,20代,女性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.2, 'エナジードリンク': 0.35, '清涼飲料水': 0.15000000000000002, 'ビッグ弁当': 0.1, 'お菓子': 0.1, 'アイス': 0.30000000000000004, '傘': 0.0}",['ビッグ弁当'],975.21
2022-11-17 21:36:43,2022,11,Thursday,21:36:43,曇り,50代以上,女性,学生,"{'おにぎり': 0.3, '野菜飲料': 0.4, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.0, 'お菓子': 0.1, 'アイス': 0.2, '傘': 0.0}",['エナジードリンク'],232.27
2022-11-17 21:59:38,2022,11,Thursday,21:59:38,雨,50代以上,男性,学生,"{'おにぎり': 0.3, '野菜飲料': 0.25, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.2, 'アイス': 0.0, '傘': 0.5}",['清涼飲料水'],760.83
2022-11-18 08:35:32,2022,11,Friday,08:35:32,晴れ,30代,女性,社会人,"{'おにぎり': 0.2, '野菜飲料': 0.2, 'エナジードリンク': 0.25, '清涼飲料水': 0.25, 'ビッグ弁当': 0.1, 'お菓子': 0.1, 'アイス': 0.30000000000000004, '傘': 0.0}",['お菓子'],173.22
2022-11-18 09:00:38,2022,11,Friday,09:00:38,晴れ,20代,男性,社会人,"{'おにぎり': 0.2, '野菜飲料': 0.05, 'エナジードリンク': 0.25, '清涼飲料水': 0.25, 'ビッグ弁当': 0.25, 'お菓子': 0.1, 'アイス': 0.30000000000000004, '傘': 0.0}",['清涼飲料水'],971.0
2022-11-18 09:30:32,2022,11,Friday,09:30:32,曇り,50代以上,女性,社会人,"{'おにぎり': 0.3, '野菜飲料': 0.4, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.0, 'お菓子': 0.1, 'アイス': 0.2, '傘': 0.0}",['おにぎり'],555.21
2022-11-18 10:19:38,2022,11,Friday,10:19:38,雪,40代,女性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.4, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.0, 'お菓子': 0.2, 'アイス': 0.0, '傘': 0.1}",['エナジードリンク'],672.92
2022-11-18 10:31:46,2022,11,Friday,10:31:46,晴れ,10代,女性,社会人,"{'おにぎり': 0.1, '野菜飲料': 0.2, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.30000000000000004, 'お菓子': 0.1, 'アイス': 0.30000000000000004, '傘': 0.0}",['アイス'],82.31
2022-11-18 11:52:11,2022,11,Friday,11:52:11,晴れ,50代以上,男性,社会人,"{'おにぎり': 0.3, '野菜飲料': 0.25, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.1, 'アイス': 0.30000000000000004, '傘': 0.0}",['清涼飲料水'],317.15
2022-11-18 12:24:52,2022,11,Friday,12:24:52,晴れ,50代以上,女性,学生,"{'おにぎり': 0.3, '野菜飲料': 0.4, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.0, 'お菓子': 0.1, 'アイス': 0.30000000000000004, '傘': 0.0}",['野菜飲料'],2723.61
2022-11-18 12:47:28,2022,11,Friday,12:47:28,雪,10代,男性,学生,"{'おにぎり': 0.1, '野菜飲料': 0.05, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.45, 'お菓子': 0.2, 'アイス': 0.0, '傘': 0.1}",['ビッグ弁当'],453.16
2022-11-18 13:29:04,2022,11,Friday,13:29:04,雨,10代,男性,学生,"{'おにぎり': 0.1, '野菜飲料': 0.05, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.45, 'お菓子': 0.2, 'アイス': 0.0, '傘': 0.5}",['ビッグ弁当'],675.67
2022-11-18 13:36:31,2022,11,Friday,13:36:31,雪,50代以上,男性,学生,"{'おにぎり': 0.3, '野菜飲料': 0.25, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.2, 'アイス': 0.0, '傘': 0.1}",['野菜飲料'],1833.98
2022-11-18 14:28:37,2022,11,Friday,14:28:37,雨,40代,男性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.25, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.2, 'アイス': 0.0, '傘': 0.5}",['おにぎり'],1570.79
2022-11-18 14:44:37,2022,11,Friday,14:44:37,曇り,40代,女性,社会人,"{'おにぎり': 0.2, '野菜飲料': 0.4, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.0, 'お菓子': 0.1, 'アイス': 0.2, '傘': 0.0}",['清涼飲料水'],1025.31
2022-11-18 14:49:46,2022,11,Friday,14:49:46,晴れ,10代,男性,学生,"{'おにぎり': 0.1, '野菜飲料': 0.05, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.45, 'お菓子': 0.1, 'アイス': 0.30000000000000004, '傘': 0.0}",['清涼飲料水'],457.25
2022-11-18 15:27:39,2022,11,Friday,15:27:39,曇り,20代,男性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.05, 'エナジードリンク': 0.35, '清涼飲料水': 0.15000000000000002, 'ビッグ弁当': 0.25, 'お菓子': 0.1, 'アイス': 0.2, '傘': 0.0}",['エナジードリンク'],448.87
2022-11-18 15:33:12,2022,11,Friday,15:33:12,曇り,10代,女性,社会人,"{'おにぎり': 0.1, '野菜飲料': 0.2, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.30000000000000004, 'お菓子': 0.1, 'アイス': 0.2, '傘': 0.0}",['ビッグ弁当'],857.84
2022-11-18 16:16:04,2022,11,Friday,16:16:04,晴れ,50代以上,男性,社会人,"{'おにぎり': 0.3, '野菜飲料': 0.25, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.1, 'アイス': 0.30000000000000004, '傘': 0.0}",['清涼飲料水'],332.94
2022-11-18 16:51:52,2022,11,Friday,16:51:52,雪,20代,男性,社会人,"{'おにぎり': 0.2, '野菜飲料': 0.05, 'エナジードリンク': 0.25, '清涼飲料水': 0.25, 'ビッグ弁当': 0.25, 'お菓子': 0.2, 'アイス': 0.0, '傘': 0.1}",['ビッグ弁当'],1289.64
2022-11-18 17:01:20,2022,11,Friday,17:01:20,雨,20代,男性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.05, 'エナジードリンク': 0.35, '清涼飲料水': 0.15000000000000002, 'ビッグ弁当': 0.25, 'お菓子': 0.2, 'アイス': 0.0, '傘': 0.5}",['清涼飲料水'],1187.34
2022-11-18 18:10:50,2022,11,Friday,18:10:50,曇り,50代以上,女性,社会人,"{'おにぎり': 0.3, '野菜飲料': 0.4, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.0, 'お菓子': 0.1, 'アイス': 0.2, '傘': 0.0}",['おにぎり'],1060.79
2022-11-18 18:39:11,2022,11,Friday,18:39:11,雨,30代,男性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.05, 'エナジードリンク': 0.35, '清涼飲料水': 0.15000000000000002, 'ビッグ弁当': 0.25, 'お菓子': 0.2, 'アイス': 0.0, '傘': 0.5}",['おにぎり'],1314.51
2022-11-18 18:47:41,2022,11,Friday,18:47:41,雪,50代以上,男性,学生,"{'おにぎり': 0.3, '野菜飲料': 0.25, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.2, 'アイス': 0.0, '傘': 0.1}",['ビッグ弁当'],600.36
2022-11-18 18:53:33,2022,11,Friday,18:53:33,晴れ,40代,女性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.4, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.0, 'お菓子': 0.1, 'アイス': 0.30000000000000004, '傘': 0.0}",['野菜飲料'],2920.21
2022-11-18 19:04:27,2022,11,Friday,19:04:27,雪,50代以上,男性,社会人,"{'おにぎり': 0.3, '野菜飲料': 0.25, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.2, 'アイス': 0.0, '傘': 0.1}",['ビッグ弁当'],1477.18
2022-11-18 19:59:27,2022,11,Friday,19:59:27,雨,50代以上,男性,社会人,"{'おにぎり': 0.3, '野菜飲料': 0.25, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.2, 'アイス': 0.0, '傘': 0.5}",['傘'],1156.08
2022-11-18 20:46:31,2022,11,Friday,20:46:31,雪,50代以上,女性,社会人,"{'おにぎり': 0.3, '野菜飲料': 0.4, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.0, 'お菓子': 0.2, 'アイス': 0.0, '傘': 0.1}",['野菜飲料'],2257.39
2022-11-18 20:58:28,2022,11,Friday,20:58:28,雨,50代以上,男性,学生,"{'おにぎり': 0.3, '野菜飲料': 0.25, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.2, 'アイス': 0.0, '傘': 0.5}",['清涼飲料水'],1185.4
2022-11-18 21:16:08,2022,11,Friday,21:16:08,雨,30代,男性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.05, 'エナジードリンク': 0.35, '清涼飲料水': 0.15000000000000002, 'ビッグ弁当': 0.25, 'お菓子': 0.2, 'アイス': 0.0, '傘': 0.5}",['お菓子'],96.45
2022-11-18 22:20:15,2022,11,Friday,22:20:15,雪,40代,女性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.4, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.0, 'お菓子': 0.2, 'アイス': 0.0, '傘': 0.1}",['傘'],1123.57
2022-11-19 09:37:26,2022,11,Saturday,09:37:26,雨,40代,男性,社会人,"{'おにぎり': 0.2, '野菜飲料': 0.25, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.4, 'アイス': 0.1, '傘': 0.5}",['お菓子'],177.49
2022-11-19 10:30:38,2022,11,Saturday,10:30:38,雪,20代,男性,社会人,"{'おにぎり': 0.2, '野菜飲料': 0.05, 'エナジードリンク': 0.25, '清涼飲料水': 0.25, 'ビッグ弁当': 0.25, 'お菓子': 0.4, 'アイス': 0.1, '傘': 0.1}",['お菓子'],116.81
2022-11-19 10:57:14,2022,11,Saturday,10:57:14,雪,50代以上,男性,学生,"{'おにぎり': 0.3, '野菜飲料': 0.25, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.4, 'アイス': 0.1, '傘': 0.1}",['野菜飲料'],1333.51
2022-11-19 11:08:32,2022,11,Saturday,11:08:32,雨,50代以上,男性,学生,"{'おにぎり': 0.3, '野菜飲料': 0.25, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.4, 'アイス': 0.1, '傘': 0.5}",['清涼飲料水'],814.8
2022-11-19 11:51:09,2022,11,Saturday,11:51:09,晴れ,30代,女性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.2, 'エナジードリンク': 0.35, '清涼飲料水': 0.15000000000000002, 'ビッグ弁当': 0.1, 'お菓子': 0.30000000000000004, 'アイス': 0.4, '傘': 0.0}",['おにぎり'],1451.04
2022-11-19 12:25:53,2022,11,Saturday,12:25:53,曇り,10代,男性,社会人,"{'おにぎり': 0.1, '野菜飲料': 0.05, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.45, 'お菓子': 0.30000000000000004, 'アイス': 0.30000000000000004, '傘': 0.0}",['お菓子'],129.26
2022-11-19 13:01:23,2022,11,Saturday,13:01:23,雪,50代以上,男性,社会人,"{'おにぎり': 0.3, '野菜飲料': 0.25, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.4, 'アイス': 0.1, '傘': 0.1}",['清涼飲料水'],911.25
2022-11-19 14:15:46,2022,11,Saturday,14:15:46,雪,20代,女性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.2, 'エナジードリンク': 0.35, '清涼飲料水': 0.15000000000000002, 'ビッグ弁当': 0.1, 'お菓子': 0.4, 'アイス': 0.1, '傘': 0.1}",['お菓子'],112.98
2022-11-19 14:48:23,2022,11,Saturday,14:48:23,曇り,50代以上,女性,社会人,"{'おにぎり': 0.3, '野菜飲料': 0.4, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.0, 'お菓子': 0.30000000000000004, 'アイス': 0.30000000000000004, '傘': 0.0}",['おにぎり'],666.95
2022-11-19 15:06:18,2022,11,Saturday,15:06:18,雨,50代以上,女性,社会人,"{'おにぎり': 0.3, '野菜飲料': 0.4, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.0, 'お菓子': 0.4, 'アイス': 0.1, '傘': 0.5}",['お菓子'],131.49
2022-11-19 15:21:57,2022,11,Saturday,15:21:57,晴れ,40代,女性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.4, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.0, 'お菓子': 0.30000000000000004, 'アイス': 0.4, '傘': 0.0}",['アイス'],190.95
2022-11-19 15:42:16,2022,11,Saturday,15:42:16,晴れ,30代,男性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.05, 'エナジードリンク': 0.35, '清涼飲料水': 0.15000000000000002, 'ビッグ弁当': 0.25, 'お菓子': 0.30000000000000004, 'アイス': 0.4, '傘': 0.0}",['お菓子'],66.94
2022-11-19 15:51:26,2022,11,Saturday,15:51:26,曇り,40代,女性,社会人,"{'おにぎり': 0.2, '野菜飲料': 0.4, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.0, 'お菓子': 0.30000000000000004, 'アイス': 0.30000000000000004, '傘': 0.0}",['お菓子'],53.25
2022-11-19 16:06:44,2022,11,Saturday,16:06:44,晴れ,50代以上,男性,学生,"{'おにぎり': 0.3, '野菜飲料': 0.25, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.30000000000000004, 'アイス': 0.4, '傘': 0.0}",['ビッグ弁当'],890.92
2022-11-19 16:38:21,2022,11,Saturday,16:38:21,雪,10代,女性,社会人,"{'おにぎり': 0.1, '野菜飲料': 0.2, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.30000000000000004, 'お菓子': 0.4, 'アイス': 0.1, '傘': 0.1}",['ビッグ弁当'],1155.8
2022-11-19 16:42:17,2022,11,Saturday,16:42:17,雨,10代,女性,学生,"{'おにぎり': 0.1, '野菜飲料': 0.2, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.30000000000000004, 'お菓子': 0.4, 'アイス': 0.1, '傘': 0.5}",['エナジードリンク'],507.09
2022-11-19 17:04:52,2022,11,Saturday,17:04:52,曇り,50代以上,男性,社会人,"{'おにぎり': 0.3, '野菜飲料': 0.25, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.30000000000000004, 'アイス': 0.30000000000000004, '傘': 0.0}",['アイス'],216.17
2022-11-19 17:14:45,2022,11,Saturday,17:14:45,雨,40代,女性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.4, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.0, 'お菓子': 0.4, 'アイス': 0.1, '傘': 0.5}",['野菜飲料'],2095.86
2022-11-19 18:27:58,2022,11,Saturday,18:27:58,雨,50代以上,男性,社会人,"{'おにぎり': 0.3, '野菜飲料': 0.25, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.4, 'アイス': 0.1, '傘': 0.5}",['傘'],844.17
2022-11-19 18:48:32,2022,11,Saturday,18:48:32,雨,50代以上,女性,学生,"{'おにぎり': 0.3, '野菜飲料': 0.4, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.0, 'お菓子': 0.4, 'アイス': 0.1, '傘': 0.5}",['お菓子'],99.52
2022-11-19 19:03:47,2022,11,Saturday,19:03:47,雪,40代,男性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.25, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.4, 'アイス': 0.1, '傘': 0.1}",['お菓子'],105.17
2022-11-19 19:27:31,2022,11,Saturday,19:27:31,曇り,20代,女性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.2, 'エナジードリンク': 0.35, '清涼飲料水': 0.15000000000000002, 'ビッグ弁当': 0.1, 'お菓子': 0.30000000000000004, 'アイス': 0.30000000000000004, '傘': 0.0}",['お菓子'],86.38
2022-11-20 09:25:11,2022,11,Sunday,09:25:11,晴れ,10代,男性,社会人,"{'おにぎり': 0.1, '野菜飲料': 0.05, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.45, 'お菓子': 0.1, 'アイス': 0.30000000000000004, '傘': 0.0}",['アイス'],99.24
2022-11-20 10:14:12,2022,11,Sunday,10:14:12,雨,10代,男性,学生,"{'おにぎり': 0.1, '野菜飲料': 0.05, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.45, 'お菓子': 0.2, 'アイス': 0.0, '傘': 0.5}",['清涼飲料水'],976.83
2022-11-20 11:00:16,2022,11,Sunday,11:00:16,曇り,30代,女性,社会人,"{'おにぎり': 0.2, '野菜飲料': 0.2, 'エナジードリンク': 0.25, '清涼飲料水': 0.25, 'ビッグ弁当': 0.1, 'お菓子': 0.1, 'アイス': 0.2, '傘': 0.0}",['野菜飲料'],1646.64
2022-11-20 11:40:37,2022,11,Sunday,11:40:37,雪,40代,女性,社会人,"{'おにぎり': 0.2, '野菜飲料': 0.4, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.0, 'お菓子': 0.2, 'アイス': 0.0, '傘': 0.1}",['清涼飲料水'],1197.16
2022-11-20 12:23:02,2022,11,Sunday,12:23:02,晴れ,40代,男性,社会人,"{'おにぎり': 0.2, '野菜飲料': 0.25, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.1, 'アイス': 0.30000000000000004, '傘': 0.0}",['野菜飲料'],2044.31
